Gun_Vac, Gun_Cross, SRF_Cavity_Vac, HE_Sraight_Vac, Insulating_Vac, E_Station_Vac, BH_OC_Temp, DBA_Pipe_Temp, Cu_Gun_Temp, HE_Straight_Col, DBA_Dump_CHWR, DBA_Dump_CHWS, Tuner_Plate_Temp, Gate_Valve_Downstream_Temp, Gate_Valve_Upstream_Temp, Loop_Bypass_CHWS, Loop_Bypass_CHWR, DBA_Coupler, Coupler_Shoulder, Solenoid_4_Temp, Solenoid_5_Temp
1585902791469.9282, 816.3670194208629, 816.4195172196103, 816.4720150183576, 816.524512817105, 816.8919974083365, 816.9969930058312, 30101.02461941194, 30105.02461941194, 30103.02461941194, 30111.02461941194, 30311.02461941194, 30309.02461941194, 30109.02461941194, 30267.02461941194, 30263.02461941194, 30297.02461941194, 30299.02461941194, 30261.02461941194, 30211.02461941194, 30269.02461941194, 30271.02461941194
1585902791729.7356, 818.950459355739, 819.0031232867609, 819.0557872177827, 819.1084511488046, 819.4770986659578, 819.5824265280015, 30101.02469732147, 30105.02469732147, 30103.02469732147, 30111.02469732147, 30311.02469732147, 30309.02469732147, 30109.02469732147, 30267.02469732147, 30263.02469732147, 30297.02469732147, 30299.02469732147, 30261.02469732147, 30211.02469732147, 30269.02469732147, 30271.02469732147
1585902791987.6265, 821.5338992906152, 821.5867293539116, 821.6395594172079, 821.6923894805044, 822.0621999235791, 822.167860050172, 30101.024775231002, 30105.024775231002, 30103.024775231002, 30111.024775231002, 30311.024775231002, 30309.024775231002, 30109.024775231002, 30267.024775231002, 30263.024775231002, 30297.024775231002, 30299.024775231002, 30261.024775231002, 30211.024775231002, 30269.024775231002, 30271.024775231002
1585902792247.3208, 824.1173392254913, 824.1703354210622, 824.2233316166331, 824.276327812204, 824.6473011812004, 824.7532935723423, 30101.024853140534, 30105.024853140534, 30103.024853140534, 30111.024853140534, 30311.024853140534, 30309.024853140534, 30109.024853140534, 30267.024853140534, 30263.024853140534, 30297.024853140534, 30299.024853140534, 30261.024853140534, 30211.024853140534, 30269.024853140534, 30271.024853140534
1585902792504.1592, 826.7007791603675, 826.753941488213, 826.8071038160583, 826.8602661439038, 827.2324024388217, 827.3387270945126, 30101.024931050066, 30105.024931050066, 30103.024931050066, 30111.024931050066, 30311.024931050066, 30309.024931050066, 30109.024931050066, 30267.024931050066, 30263.024931050066, 30297.024931050066, 30299.024931050066, 30261.024931050066, 30211.024931050066, 30269.024931050066, 30271.024931050066
1585902792767.0051, 829.2842190952437, 829.3375475553636, 829.3908760154835, 829.4442044756034, 829.817503696443, 829.924160616683, 30101.025008959597, 30105.025008959597, 30103.025008959597, 30111.025008959597, 30311.025008959597, 30309.025008959597, 30109.025008959597, 30267.025008959597, 30263.025008959597, 30297.025008959597, 30299.025008959597, 30261.025008959597, 30211.025008959597, 30269.025008959597, 30271.025008959597
1585902793038.376, 831.8676590301197, 831.9211536225142, 831.9746482149087, 832.0281428073032, 832.4026049540644, 832.5095941388533, 30101.02508686913, 30105.02508686913, 30103.02508686913, 30111.02508686913, 30311.02508686913, 30309.02508686913, 30109.02508686913, 30267.02508686913, 30263.02508686913, 30297.02508686913, 30299.02508686913, 30261.02508686913, 30211.02508686913, 30269.02508686913, 30271.02508686913
1585902793290.8435, 834.4510989649959, 834.5047596896649, 834.5584204143339, 834.6120811390028, 834.9877062116857, 835.0950276610237, 30101.02516477866, 30105.02516477866, 30103.02516477866, 30111.02516477866, 30311.02516477866, 30309.02516477866, 30109.02516477866, 30267.02516477866, 30263.02516477866, 30297.02516477866, 30299.02516477866, 30261.02516477866, 30211.02516477866, 30269.02516477866, 30271.02516477866
1585902793554.3828, 837.034538899872, 837.0883657568155, 837.142192613759, 837.1960194707026, 837.572807469307, 837.680461183194, 30101.02524268819, 30105.02524268819, 30103.02524268819, 30111.02524268819, 30311.02524268819, 30309.02524268819, 30109.02524268819, 30267.02524268819, 30263.02524268819, 30297.02524268819, 30299.02524268819, 30261.02524268819, 30211.02524268819, 30269.02524268819, 30271.02524268819
1585902793817.814, 839.6179788347482, 839.6719718239663, 839.7259648131842, 839.7799578024022, 840.1579087269283, 840.2658947053644, 30101.02532059772, 30105.02532059772, 30103.02532059772, 30111.02532059772, 30311.02532059772, 30309.02532059772, 30109.02532059772, 30267.02532059772, 30263.02532059772, 30297.02532059772, 30299.02532059772, 30261.02532059772, 30211.02532059772, 30269.02532059772, 30271.02532059772
1585902794071.9253, 842.2014187696243, 842.2555778911169, 842.3097370126094, 842.363896134102, 842.7430099845496, 842.8513282275347, 30101.025398507252, 30105.025398507252, 30103.025398507252, 30111.025398507252, 30311.025398507252, 30309.025398507252, 30109.025398507252, 30267.025398507252, 30263.025398507252, 30297.025398507252, 30299.025398507252, 30261.025398507252, 30211.025398507252, 30269.025398507252, 30271.025398507252
1585902794335.6162, 844.7848587045005, 844.8391839582675, 844.8935092120346, 844.9478344658016, 845.328111242171, 845.436761749705, 30101.025476416784, 30105.025476416784, 30103.025476416784, 30111.025476416784, 30311.025476416784, 30309.025476416784, 30109.025476416784, 30267.025476416784, 30263.025476416784, 30297.025476416784, 30299.025476416784, 30261.025476416784, 30211.025476416784, 30269.025476416784, 30271.025476416784
1585902794609.9597, 847.3682986393767, 847.4227900254182, 847.4772814114598, 847.5317727975014, 847.9132124997923, 848.0221952718755, 30101.025554326316, 30105.025554326316, 30103.025554326316, 30111.025554326316, 30311.025554326316, 30309.025554326316, 30109.025554326316, 30267.025554326316, 30263.025554326316, 30297.025554326316, 30299.025554326316, 30261.025554326316, 30211.025554326316, 30269.025554326316, 30271.025554326316
1585902794871.4124, 849.9517385742528, 850.0063960925689, 850.061053610885, 850.115711129201, 850.4983137574136, 850.6076287940458, 30101.025632235847, 30105.025632235847, 30103.025632235847, 30111.025632235847, 30311.025632235847, 30309.025632235847, 30109.025632235847, 30267.025632235847, 30263.025632235847, 30297.025632235847, 30299.025632235847, 30261.025632235847, 30211.025632235847, 30269.025632235847, 30271.025632235847
1585902795130.5361, 852.535178509129, 852.5900021597196, 852.6448258103102, 852.6996494609008, 853.0834150150349, 853.1930623162161, 30101.02571014538, 30105.02571014538, 30103.02571014538, 30111.02571014538, 30311.02571014538, 30309.02571014538, 30109.02571014538, 30267.02571014538, 30263.02571014538, 30297.02571014538, 30299.02571014538, 30261.02571014538, 30211.02571014538, 30269.02571014538, 30271.02571014538
1585902795394.439, 855.118618444005, 855.1736082268702, 855.2285980097354, 855.2835877926004, 855.6685162726562, 855.7784958383864, 30101.02578805491, 30105.02578805491, 30103.02578805491, 30111.02578805491, 30311.02578805491, 30309.02578805491, 30109.02578805491, 30267.02578805491, 30263.02578805491, 30297.02578805491, 30299.02578805491, 30261.02578805491, 30211.02578805491, 30269.02578805491, 30271.02578805491
1585902795654.404, 857.7020583788812, 857.7572142940209, 857.8123702091605, 857.8675261243002, 858.2536175302776, 858.3639293605569, 30101.025865964442, 30105.025865964442, 30103.025865964442, 30111.025865964442, 30311.025865964442, 30309.025865964442, 30109.025865964442, 30267.025865964442, 30263.025865964442, 30297.025865964442, 30299.025865964442, 30261.025865964442, 30211.025865964442, 30269.025865964442, 30271.025865964442
1585902795913.793, 860.2854983137574, 860.3408203611715, 860.3961424085857, 860.4514644559998, 860.8387187878989, 860.9493628827272, 30101.025943873974, 30105.025943873974, 30103.025943873974, 30111.025943873974, 30311.025943873974, 30309.025943873974, 30109.025943873974, 30267.025943873974, 30263.025943873974, 30297.025943873974, 30299.025943873974, 30261.025943873974, 30211.025943873974, 30269.025943873974, 30271.025943873974
1585902796180.198, 862.8689382486335, 862.9244264283222, 862.9799146080109, 863.0354027876996, 863.4238200455202, 863.5347964048975, 30101.026021783506, 30105.026021783506, 30103.026021783506, 30111.026021783506, 30311.026021783506, 30309.026021783506, 30109.026021783506, 30267.026021783506, 30263.026021783506, 30297.026021783506, 30299.026021783506, 30261.026021783506, 30211.026021783506, 30269.026021783506, 30271.026021783506
1585902796435.5369, 865.4523781835097, 865.5080324954729, 865.563686807436, 865.6193411193992, 866.0089213031415, 866.120229927068, 30101.026099693037, 30105.026099693037, 30103.026099693037, 30111.026099693037, 30311.026099693037, 30309.026099693037, 30109.026099693037, 30267.026099693037, 30263.026099693037, 30297.026099693037, 30299.026099693037, 30261.026099693037, 30211.026099693037, 30269.026099693037, 30271.026099693037
1585902796706.4717, 868.0358181183858, 868.0916385626235, 868.1474590068613, 868.203279451099, 868.5940225607628, 868.7056634492383, 30101.02617760257, 30105.02617760257, 30103.02617760257, 30111.02617760257, 30311.02617760257, 30309.02617760257, 30109.02617760257, 30267.02617760257, 30263.02617760257, 30297.02617760257, 30299.02617760257, 30261.02617760257, 30211.02617760257, 30269.02617760257, 30271.02617760257
1585902796969.5264, 870.619258053262, 870.6752446297742, 870.7312312062865, 870.7872177827986, 871.1791238183841, 871.2910969714086, 30101.0262555121, 30105.0262555121, 30103.0262555121, 30111.0262555121, 30311.0262555121, 30309.0262555121, 30109.0262555121, 30267.0262555121, 30263.0262555121, 30297.0262555121, 30299.0262555121, 30261.0262555121, 30211.0262555121, 30269.0262555121, 30271.0262555121
1585902797239.9453, 873.2026979881381, 873.2588506969248, 873.3150034057116, 873.3711561144984, 873.7642250760055, 873.8765304935789, 30101.026333421632, 30105.026333421632, 30103.026333421632, 30111.026333421632, 30311.026333421632, 30309.026333421632, 30109.026333421632, 30267.026333421632, 30263.026333421632, 30297.026333421632, 30299.026333421632, 30261.026333421632, 30211.026333421632, 30269.026333421632, 30271.026333421632
1585902797505.4326, 875.7861379230143, 875.8424567640756, 875.8987756051367, 875.955094446198, 876.3493263336268, 876.4619640157493, 30101.02641133116, 30105.02641133116, 30103.02641133116, 30111.02641133116, 30311.02641133116, 30309.02641133116, 30109.02641133116, 30267.02641133116, 30263.02641133116, 30297.02641133116, 30299.02641133116, 30261.02641133116, 30211.02641133116, 30269.02641133116, 30271.02641133116
1585902797757.5984, 878.3695778578905, 878.4260628312262, 878.4825478045619, 878.5390327778978, 878.9344275912481, 879.0473975379197, 30101.026489240692, 30105.026489240692, 30103.026489240692, 30111.026489240692, 30311.026489240692, 30309.026489240692, 30109.026489240692, 30267.026489240692, 30263.026489240692, 30297.026489240692, 30299.026489240692, 30261.026489240692, 30211.026489240692, 30269.026489240692, 30271.026489240692
1585902798025.381, 880.9530177927666, 881.0096688983768, 881.0663200039871, 881.1229711095974, 881.5195288488694, 881.63283106009, 30101.026567150224, 30105.026567150224, 30103.026567150224, 30111.026567150224, 30311.026567150224, 30309.026567150224, 30109.026567150224, 30267.026567150224, 30263.026567150224, 30297.026567150224, 30299.026567150224, 30261.026567150224, 30211.026567150224, 30269.026567150224, 30271.026567150224
1585902798290.6582, 883.5364577276428, 883.5932749655275, 883.6500922034123, 883.7069094412972, 884.1046301064907, 884.2182645822604, 30101.026645059756, 30105.026645059756, 30103.026645059756, 30111.026645059756, 30311.026645059756, 30309.026645059756, 30109.026645059756, 30267.026645059756, 30263.026645059756, 30297.026645059756, 30299.026645059756, 30261.026645059756, 30211.026645059756, 30269.026645059756, 30271.026645059756
1585902798551.4734, 886.1198976625188, 886.1768810326782, 886.2338644028375, 886.2908477729968, 886.689731364112, 886.8036981044307, 30101.026722969287, 30105.026722969287, 30103.026722969287, 30111.026722969287, 30311.026722969287, 30309.026722969287, 30109.026722969287, 30267.026722969287, 30263.026722969287, 30297.026722969287, 30299.026722969287, 30261.026722969287, 30211.026722969287, 30269.026722969287, 30271.026722969287
1585902798817.0037, 888.703337597395, 888.7604870998289, 888.8176366022627, 888.8747861046966, 889.2748326217334, 889.389131626601, 30101.02680087882, 30105.02680087882, 30103.02680087882, 30111.02680087882, 30311.02680087882, 30309.02680087882, 30109.02680087882, 30267.02680087882, 30263.02680087882, 30297.02680087882, 30299.02680087882, 30261.02680087882, 30211.02680087882, 30269.02680087882, 30271.02680087882
1585902799072.0105, 891.2867775322711, 891.3440931669795, 891.4014088016879, 891.4587244363962, 891.8599338793547, 891.9745651487714, 30101.02687878835, 30105.02687878835, 30103.02687878835, 30111.02687878835, 30311.02687878835, 30309.02687878835, 30109.02687878835, 30267.02687878835, 30263.02687878835, 30297.02687878835, 30299.02687878835, 30261.02687878835, 30211.02687878835, 30269.02687878835, 30271.02687878835
1585902799325.8862, 893.8702174671473, 893.9276992341302, 893.985181001113, 894.042662768096, 894.445035136976, 894.5599986709418, 30101.026956697882, 30105.026956697882, 30103.026956697882, 30111.026956697882, 30311.026956697882, 30309.026956697882, 30109.026956697882, 30267.026956697882, 30263.026956697882, 30297.026956697882, 30299.026956697882, 30261.026956697882, 30211.026956697882, 30269.026956697882, 30271.026956697882
1585902799576.5344, 896.4536574020235, 896.5113053012808, 896.5689532005382, 896.6266010997956, 897.0301363945973, 897.1454321931121, 30101.027034607414, 30105.027034607414, 30103.027034607414, 30111.027034607414, 30311.027034607414, 30309.027034607414, 30109.027034607414, 30267.027034607414, 30263.027034607414, 30297.027034607414, 30299.027034607414, 30261.027034607414, 30211.027034607414, 30269.027034607414, 30271.027034607414
1585902799842.022, 899.0370973368996, 899.0949113684316, 899.1527253999634, 899.2105394314954, 899.6152376522186, 899.7308657152824, 30101.027112516946, 30105.027112516946, 30103.027112516946, 30111.027112516946, 30311.027112516946, 30309.027112516946, 30109.027112516946, 30267.027112516946, 30263.027112516946, 30297.027112516946, 30299.027112516946, 30261.027112516946, 30211.027112516946, 30269.027112516946, 30271.027112516946
1585902800111.8774, 901.6205372717758, 901.6785174355822, 901.7364975993886, 901.794477763195, 902.20033890984, 902.3162992374529, 30101.027190426477, 30105.027190426477, 30103.027190426477, 30111.027190426477, 30311.027190426477, 30309.027190426477, 30109.027190426477, 30267.027190426477, 30263.027190426477, 30297.027190426477, 30299.027190426477, 30261.027190426477, 30211.027190426477, 30269.027190426477, 30271.027190426477
1585902800375.4514, 904.2039772066519, 904.2621235027328, 904.3202697988138, 904.3784160948948, 904.7854401674613, 904.9017327596232, 30101.02726833601, 30105.02726833601, 30103.02726833601, 30111.02726833601, 30311.02726833601, 30309.02726833601, 30109.02726833601, 30267.02726833601, 30263.02726833601, 30297.02726833601, 30299.02726833601, 30261.02726833601, 30211.02726833601, 30269.02726833601, 30271.02726833601
1585902800630.8545, 906.7874171415281, 906.8457295698835, 906.904041998239, 906.9623544265944, 907.3705414250826, 907.4871662817935, 30101.02734624554, 30105.02734624554, 30103.02734624554, 30111.02734624554, 30311.02734624554, 30309.02734624554, 30109.02734624554, 30267.02734624554, 30263.02734624554, 30297.02734624554, 30299.02734624554, 30261.02734624554, 30211.02734624554, 30269.02734624554, 30271.02734624554
1585902800888.3904, 909.3708570764041, 909.4293356370342, 909.4878141976642, 909.5462927582942, 909.9556426827039, 910.0725998039638, 30101.027424155072, 30105.027424155072, 30103.027424155072, 30111.027424155072, 30311.027424155072, 30309.027424155072, 30109.027424155072, 30267.027424155072, 30263.027424155072, 30297.027424155072, 30299.027424155072, 30261.027424155072, 30211.027424155072, 30269.027424155072, 30271.027424155072
